id,title,salary,address,educational,workExperience,companyPeople,companyNature,companyTitle,type,avg_salary,salary_low,salary_high,salary_issue,is_outlier,city
49591,数据开发工程师,8K-16K,深圳,大专,1-3年,500-1000人,外资(欧美),深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49590,数据开发工程师,15K-20K,上海,本科,3-5年,少于50人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49589,数据开发工程师,22K-24K,北京,本科,5-10年,1000-5000人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49588,数据开发工程师,10K-12K,广州,本科,3-5年,150-500人,上市公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49587,数据开发工程师,15K-30K,北京,本科,3-5年,150-500人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49586,数据开发工程师,15K-30K,深圳,本科,1-3年,500-1000人,外资(欧美),深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49585,数据开发工程师,15K-30K,深圳,本科,经验不限,150-500人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49584,数据开发工程师,13K-25K,北京,本科,1-3年,1000-5000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49583,数据开发工程师,7K-14K,北京,本科,经验不限,少于50人,合资,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49582,数据开发工程师,15K-30K,北京,本科,1-3年,500-1000人,上市公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49581,数据开发工程师,15K-18K,深圳,本科,3-5年,10000人以上,外资(欧美),深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49580,数据开发工程师,9K-14K,成都,本科,1-3年,1000-5000人,民营公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49579,数据开发工程师,10K-15K,深圳,本科,3-5年,5000-10000人,合资,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49578,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,500-1000人,民营公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49577,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,500-1000人,外资(欧美),中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49576,数据开发工程师,8K-16K,深圳,大专,1-3年,500-1000人,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49575,数据开发工程师,15K-20K,上海,本科,3-5年,少于50人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49574,数据开发工程师,22K-24K,北京,本科,5-10年,150-500人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49573,数据开发工程师,10K-12K,广州,本科,3-5年,150-500人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49572,数据开发工程师,15K-30K,北京,本科,3-5年,150-500人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49571,数据开发工程师,15K-30K,深圳,本科,1-3年,10000人以上,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49570,数据开发工程师,15K-30K,深圳,本科,经验不限,5000-10000人,事业单位,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49569,数据开发工程师,13K-25K,北京,本科,1-3年,500-1000人,上市公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49568,数据开发工程师,7K-14K,北京,本科,经验不限,少于50人,民营公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49567,数据开发工程师,15K-30K,北京,本科,1-3年,5000-10000人,上市公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49566,数据开发工程师,15K-18K,深圳,本科,3-5年,5000-10000人,外资(非欧美),深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49565,数据开发工程师,9K-14K,成都,本科,1-3年,150-500人,外资(非欧美),四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49564,数据开发工程师,10K-15K,深圳,本科,3-5年,50-150人,合资,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49563,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,150-500人,国企,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49562,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,500-1000人,上市公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49561,数据开发工程师,8K-16K,深圳,大专,1-3年,1000-5000人,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49560,数据开发工程师,15K-20K,上海,本科,3-5年,5000-10000人,外资(欧美),上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49559,数据开发工程师,22K-24K,北京,本科,5-10年,50-150人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49558,数据开发工程师,10K-12K,广州,本科,3-5年,50-150人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49557,数据开发工程师,15K-30K,北京,本科,3-5年,1000-5000人,上市公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49556,数据开发工程师,15K-30K,深圳,本科,1-3年,50-150人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49555,数据开发工程师,15K-30K,深圳,本科,经验不限,500-1000人,事业单位,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49554,数据开发工程师,13K-25K,北京,本科,1-3年,500-1000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49553,数据开发工程师,7K-14K,北京,本科,经验不限,150-500人,民营公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49552,数据开发工程师,15K-30K,北京,本科,1-3年,50-150人,外资(非欧美),北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49551,数据开发工程师,15K-18K,深圳,本科,3-5年,500-1000人,民营公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49550,数据开发工程师,9K-14K,成都,本科,1-3年,10000人以上,上市公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49549,数据开发工程师,10K-15K,深圳,本科,3-5年,500-1000人,合资,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49548,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,500-1000人,上市公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49547,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,50-150人,外资(非欧美),中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49546,数据开发工程师,8K-16K,深圳,大专,1-3年,500-1000人,上市公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49545,数据开发工程师,15K-20K,上海,本科,3-5年,5000-10000人,合资,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49544,数据开发工程师,22K-24K,北京,本科,5-10年,500-1000人,上市公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49543,数据开发工程师,10K-12K,广州,本科,3-5年,少于50人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49542,数据开发工程师,15K-30K,北京,本科,3-5年,50-150人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49541,数据开发工程师,15K-30K,深圳,本科,1-3年,50-150人,合资,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49540,数据开发工程师,15K-30K,深圳,本科,经验不限,500-1000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49539,数据开发工程师,13K-25K,北京,本科,1-3年,5000-10000人,外资(欧美),北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49538,数据开发工程师,7K-14K,北京,本科,经验不限,150-500人,民营公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49537,数据开发工程师,15K-30K,北京,本科,1-3年,50-150人,创业公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49536,数据开发工程师,15K-18K,深圳,本科,3-5年,150-500人,上市公司,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49535,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,外资(非欧美),四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49534,数据开发工程师,10K-15K,深圳,本科,3-5年,少于50人,上市公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49533,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,500-1000人,合资,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49532,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,少于50人,上市公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49531,数据开发工程师,8K-16K,深圳,大专,1-3年,50-150人,民营公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49530,数据开发工程师,15K-20K,上海,本科,3-5年,150-500人,外资(欧美),上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49529,数据开发工程师,22K-24K,北京,本科,5-10年,50-150人,合资,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49528,数据开发工程师,10K-12K,广州,本科,3-5年,50-150人,民营公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49527,数据开发工程师,15K-30K,北京,本科,3-5年,500-1000人,上市公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49526,数据开发工程师,15K-30K,深圳,本科,1-3年,500-1000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49525,数据开发工程师,15K-30K,深圳,本科,经验不限,少于50人,外资(非欧美),深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49524,数据开发工程师,13K-25K,北京,本科,1-3年,50-150人,国企,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49523,数据开发工程师,7K-14K,北京,本科,经验不限,500-1000人,上市公司,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49522,数据开发工程师,15K-30K,北京,本科,1-3年,150-500人,事业单位,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49521,数据开发工程师,15K-18K,深圳,本科,3-5年,少于50人,合资,深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49520,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,民营公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49519,数据开发工程师,10K-15K,深圳,本科,3-5年,150-500人,民营公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49518,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,1000-5000人,外资(欧美),成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49517,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,5000-10000人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49516,数据开发工程师,8K-16K,深圳,大专,1-3年,50-150人,合资,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49515,数据开发工程师,15K-20K,上海,本科,3-5年,1000-5000人,上市公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49514,数据开发工程师,22K-24K,北京,本科,5-10年,150-500人,民营公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49513,数据开发工程师,10K-12K,广州,本科,3-5年,150-500人,上市公司,广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49512,数据开发工程师,15K-30K,北京,本科,3-5年,150-500人,上市公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49511,数据开发工程师,15K-30K,深圳,本科,1-3年,150-500人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49510,数据开发工程师,15K-30K,深圳,本科,经验不限,500-1000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49509,数据开发工程师,13K-25K,北京,本科,1-3年,1000-5000人,事业单位,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49508,数据开发工程师,7K-14K,北京,本科,经验不限,少于50人,国企,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49507,数据开发工程师,15K-30K,北京,本科,1-3年,少于50人,上市公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49506,数据开发工程师,15K-18K,深圳,本科,3-5年,150-500人,外资(欧美),深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49505,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,民营公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49504,数据开发工程师,10K-15K,深圳,本科,3-5年,50-150人,国企,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49503,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,1000-5000人,外资(欧美),成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49502,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,50-150人,上市公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49501,数据开发工程师,8K-16K,深圳,大专,1-3年,500-1000人,上市公司,深圳市晨特电子有限公司,开发工程师,12.0,8.0,16.0,,False,深圳
49500,数据开发工程师,15K-20K,上海,本科,3-5年,50-150人,民营公司,上海全晓信息技术有限公司,开发工程师,17.5,15.0,20.0,,False,上海
49499,数据开发工程师,22K-24K,北京,本科,5-10年,50-150人,上市公司,京北方信息技术股份有限公司,开发工程师,23.0,22.0,24.0,,False,北京
49498,数据开发工程师,10K-12K,广州,本科,3-5年,500-1000人,外资(欧美),广州南天电脑系统有限公司,开发工程师,11.0,10.0,12.0,,False,广州
49497,数据开发工程师,15K-30K,北京,本科,3-5年,1000-5000人,民营公司,奇点浩翰数据技术（北京）有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49496,数据开发工程师,15K-30K,深圳,本科,1-3年,500-1000人,上市公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49495,数据开发工程师,15K-30K,深圳,本科,经验不限,5000-10000人,民营公司,深圳市领星网络科技有限公司,开发工程师,22.5,15.0,30.0,,False,深圳
49494,数据开发工程师,13K-25K,北京,本科,1-3年,1000-5000人,民营公司,北京第三石科技发展有限公司,开发工程师,19.0,13.0,25.0,,False,北京
49493,数据开发工程师,7K-14K,北京,本科,经验不限,150-500人,合资,北京睿智思科科技发展有限公司,开发工程师,10.5,7.0,14.0,,False,北京
49492,数据开发工程师,15K-30K,北京,本科,1-3年,少于50人,上市公司,北京指南针科技发展股份有限公司,开发工程师,22.5,15.0,30.0,,False,北京
49491,数据开发工程师,15K-18K,深圳,本科,3-5年,50-150人,外资(非欧美),深圳深智无限科技有限公司,开发工程师,16.5,15.0,18.0,,False,深圳
49490,数据开发工程师,9K-14K,成都,本科,1-3年,500-1000人,上市公司,四川威名智慧物流科技有限公司,开发工程师,11.5,9.0,14.0,,False,成都
49489,数据开发工程师,10K-15K,深圳,本科,3-5年,500-1000人,上市公司,深圳华会科技有限公司,开发工程师,12.5,10.0,15.0,,False,深圳
49488,实习c++数据算法工程师工业软,1K-2K,天津,本科,经验不限,150-500人,民营公司,成都长数机器人有限公司,算法工程师,1.5,1.0,2.0,,False,天津
49487,数据/Django Web开发实习生,1K-2K,上海,本科,在校/应届,少于50人,民营公司,中国科学院脑科学与智能技术卓越创新中心,开发工程师,1.5,1.0,2.0,,False,上海
49486,数据开发工程师,11K-18K,广州,本科,1-3年,少于50人,国企,广州龙腾出行网络科技有限公司,开发工程师,14.5,11.0,18.0,,False,广州
49485,高级数据开发工程师,15K-25K,广州,本科,3-5年,150-500人,国企,广州龙腾出行网络科技有限公司,开发工程师,20.0,15.0,25.0,,False,广州
49484,数据开发工程师,10K-15K,杭州,本科,3-5年,150-500人,民营公司,深圳市汇合发展有限公司,开发工程师,12.5,10.0,15.0,,False,杭州
49483,高级数据开发工程师,30K-50K,深圳,本科,3-5年,5000-10000人,上市公司,深圳市领星网络科技有限公司,开发工程师,40.0,30.0,50.0,,False,深圳
49482,高级数据开发工程师,20K-22K,北京,本科,5-10年,500-1000人,外资(欧美),京北方信息技术股份有限公司,开发工程师,21.0,20.0,22.0,,False,北京
49481,数据开发工程师,12K-20K,深圳,本科,3-5年,50-150人,民营公司,京北方信息技术股份有限公司,开发工程师,16.0,12.0,20.0,,False,深圳
49480,数据开发工程师,13K-20K,深圳,本科,3-5年,5000-10000人,民营公司,深圳市汇合发展有限公司,开发工程师,16.5,13.0,20.0,,False,深圳
49479,数据开发工程师,16K-25K,深圳,本科,3-5年,150-500人,民营公司,中电金信软件有限公司,开发工程师,20.5,16.0,25.0,,False,深圳
49478,数据开发工程师,15K-30K,大连,本科,5-10年,500-1000人,上市公司,百乐元（大连）科技有限公司,开发工程师,22.5,15.0,30.0,,False,其他
49477,高级数据开发工程师,22K-28K,深圳,本科,10年以上,500-1000人,民营公司,中电金信软件有限公司,开发工程师,25.0,22.0,28.0,,False,深圳
49476,数据开发工程师(A99836),16K-30K,上海,本科,3-5年,150-500人,上市公司,深圳市雪球科技有限公司,开发工程师,23.0,16.0,30.0,,False,上海
49475,大数据工程师,15K-20K,北京,本科,1-3年,5000-10000人,国企,北京三安思友科技有限公司,大数据,17.5,15.0,20.0,,False,北京
49474,大数据工程师,18K-36K,北京,本科,3-5年,150-500人,民营公司,北京拉勾网络技术有限公司,大数据,27.0,18.0,36.0,,False,北京
49473,大数据工程师,20K-40K,北京,本科,3-5年,500-1000人,民营公司,北京拉勾网络技术有限公司,大数据,30.0,20.0,40.0,,False,北京
49472,Java实习生,1K-2K,广州,大专,1年以内,1000-5000人,外资(欧美),广州魔晶教育科技有限公司,开发工程师,1.5,1.0,2.0,,False,广州
49471,数据开发工程师,11K-18K,广州,本科,1-3年,10000人以上,合资,广州龙腾出行网络科技有限公司,开发工程师,14.5,11.0,18.0,,False,广州
49470,高级数据开发工程师,15K-25K,广州,本科,3-5年,10000人以上,国企,广州龙腾出行网络科技有限公司,开发工程师,20.0,15.0,25.0,,False,广州
49469,数据开发工程师,10K-15K,杭州,本科,3-5年,5000-10000人,事业单位,深圳市汇合发展有限公司,开发工程师,12.5,10.0,15.0,,False,杭州
49468,高级数据开发工程师,30K-50K,深圳,本科,3-5年,50-150人,上市公司,深圳市领星网络科技有限公司,开发工程师,40.0,30.0,50.0,,False,深圳
49467,高级数据开发工程师,20K-22K,北京,本科,5-10年,150-500人,上市公司,京北方信息技术股份有限公司,开发工程师,21.0,20.0,22.0,,False,北京
49466,数据开发工程师,12K-20K,深圳,本科,3-5年,50-150人,事业单位,京北方信息技术股份有限公司,开发工程师,16.0,12.0,20.0,,False,深圳
49465,数据开发工程师,13K-20K,深圳,本科,3-5年,少于50人,上市公司,深圳市汇合发展有限公司,开发工程师,16.5,13.0,20.0,,False,深圳
49464,数据开发工程师,16K-25K,深圳,本科,3-5年,10000人以上,国企,中电金信软件有限公司,开发工程师,20.5,16.0,25.0,,False,深圳
49463,数据开发工程师,15K-30K,大连,本科,5-10年,10000人以上,外资(非欧美),百乐元（大连）科技有限公司,开发工程师,22.5,15.0,30.0,,False,其他
49462,高级数据开发工程师,22K-28K,深圳,本科,10年以上,500-1000人,民营公司,中电金信软件有限公司,开发工程师,25.0,22.0,28.0,,False,深圳
49461,数据开发工程师(A99836),16K-30K,上海,本科,3-5年,150-500人,民营公司,深圳市雪球科技有限公司,开发工程师,23.0,16.0,30.0,,False,上海
49460,大数据工程师,15K-20K,北京,本科,1-3年,50-150人,民营公司,北京三安思友科技有限公司,大数据,17.5,15.0,20.0,,False,北京
49459,大数据工程师,18K-36K,北京,本科,3-5年,5000-10000人,民营公司,北京拉勾网络技术有限公司,大数据,27.0,18.0,36.0,,False,北京
49458,大数据工程师,20K-40K,北京,本科,3-5年,500-1000人,民营公司,北京拉勾网络技术有限公司,大数据,30.0,20.0,40.0,,False,北京
49457,Java实习生,1K-2K,广州,大专,1年以内,150-500人,民营公司,广州魔晶教育科技有限公司,开发工程师,1.5,1.0,2.0,,False,广州
49456,数据开发工程师,11K-18K,广州,本科,1-3年,150-500人,创业公司,广州龙腾出行网络科技有限公司,开发工程师,14.5,11.0,18.0,,False,广州
49455,高级数据开发工程师,15K-25K,广州,本科,3-5年,1000-5000人,民营公司,广州龙腾出行网络科技有限公司,开发工程师,20.0,15.0,25.0,,False,广州
49454,数据开发工程师,10K-15K,杭州,本科,3-5年,10000人以上,民营公司,深圳市汇合发展有限公司,开发工程师,12.5,10.0,15.0,,False,杭州
49453,高级数据开发工程师,30K-50K,深圳,本科,3-5年,150-500人,上市公司,深圳市领星网络科技有限公司,开发工程师,40.0,30.0,50.0,,False,深圳
49452,高级数据开发工程师,20K-22K,北京,本科,5-10年,10000人以上,民营公司,京北方信息技术股份有限公司,开发工程师,21.0,20.0,22.0,,False,北京
49451,数据开发工程师,12K-20K,深圳,本科,3-5年,500-1000人,外资(欧美),京北方信息技术股份有限公司,开发工程师,16.0,12.0,20.0,,False,深圳
49450,数据开发工程师,13K-20K,深圳,本科,3-5年,150-500人,民营公司,深圳市汇合发展有限公司,开发工程师,16.5,13.0,20.0,,False,深圳
49449,数据开发工程师,16K-25K,深圳,本科,3-5年,150-500人,上市公司,中电金信软件有限公司,开发工程师,20.5,16.0,25.0,,False,深圳
49448,数据开发工程师,15K-30K,大连,本科,5-10年,150-500人,上市公司,百乐元（大连）科技有限公司,开发工程师,22.5,15.0,30.0,,False,其他
49447,高级数据开发工程师,22K-28K,深圳,本科,10年以上,500-1000人,合资,中电金信软件有限公司,开发工程师,25.0,22.0,28.0,,False,深圳
49446,数据开发工程师(A99836),16K-30K,上海,本科,3-5年,500-1000人,民营公司,深圳市雪球科技有限公司,开发工程师,23.0,16.0,30.0,,False,上海
49445,大数据工程师,15K-20K,北京,本科,1-3年,500-1000人,民营公司,北京三安思友科技有限公司,大数据,17.5,15.0,20.0,,False,北京
49444,大数据工程师,18K-36K,北京,本科,3-5年,150-500人,外资(欧美),北京拉勾网络技术有限公司,大数据,27.0,18.0,36.0,,False,北京
49443,大数据工程师,20K-40K,北京,本科,3-5年,150-500人,民营公司,北京拉勾网络技术有限公司,大数据,30.0,20.0,40.0,,False,北京
49442,Java实习生,1K-2K,广州,大专,1年以内,500-1000人,民营公司,广州魔晶教育科技有限公司,开发工程师,1.5,1.0,2.0,,False,广州
49441,数据开发工程师,11K-18K,广州,本科,1-3年,150-500人,民营公司,广州龙腾出行网络科技有限公司,开发工程师,14.5,11.0,18.0,,False,广州
49440,高级数据开发工程师,15K-25K,广州,本科,3-5年,1000-5000人,民营公司,广州龙腾出行网络科技有限公司,开发工程师,20.0,15.0,25.0,,False,广州
49439,数据开发工程师,10K-15K,杭州,本科,3-5年,150-500人,民营公司,深圳市汇合发展有限公司,开发工程师,12.5,10.0,15.0,,False,杭州
49438,高级数据开发工程师,30K-50K,深圳,本科,3-5年,10000人以上,民营公司,深圳市领星网络科技有限公司,开发工程师,40.0,30.0,50.0,,False,深圳
49437,高级数据开发工程师,20K-22K,北京,本科,5-10年,少于50人,合资,京北方信息技术股份有限公司,开发工程师,21.0,20.0,22.0,,False,北京
49436,数据开发工程师,12K-20K,深圳,本科,3-5年,500-1000人,合资,京北方信息技术股份有限公司,开发工程师,16.0,12.0,20.0,,False,深圳
49435,数据开发工程师,13K-20K,深圳,本科,3-5年,10000人以上,民营公司,深圳市汇合发展有限公司,开发工程师,16.5,13.0,20.0,,False,深圳
49434,数据开发工程师,16K-25K,深圳,本科,3-5年,1000-5000人,外资(欧美),中电金信软件有限公司,开发工程师,20.5,16.0,25.0,,False,深圳
49433,数据开发工程师,15K-30K,大连,本科,5-10年,5000-10000人,合资,百乐元（大连）科技有限公司,开发工程师,22.5,15.0,30.0,,False,其他
49432,高级数据开发工程师,22K-28K,深圳,本科,10年以上,1000-5000人,民营公司,中电金信软件有限公司,开发工程师,25.0,22.0,28.0,,False,深圳
49431,数据开发工程师(A99836),16K-30K,上海,本科,3-5年,1000-5000人,国企,深圳市雪球科技有限公司,开发工程师,23.0,16.0,30.0,,False,上海
49430,大数据工程师,15K-20K,北京,本科,1-3年,500-1000人,上市公司,北京三安思友科技有限公司,大数据,17.5,15.0,20.0,,False,北京
49429,大数据工程师,18K-36K,北京,本科,3-5年,150-500人,民营公司,北京拉勾网络技术有限公司,大数据,27.0,18.0,36.0,,False,北京
49428,大数据工程师,20K-40K,北京,本科,3-5年,150-500人,合资,北京拉勾网络技术有限公司,大数据,30.0,20.0,40.0,,False,北京
49427,Java实习生,1K-2K,广州,大专,1年以内,500-1000人,民营公司,广州魔晶教育科技有限公司,开发工程师,1.5,1.0,2.0,,False,广州
49426,数据开发工程师,11K-18K,广州,本科,1-3年,5000-10000人,合资,广州龙腾出行网络科技有限公司,开发工程师,14.5,11.0,18.0,,False,广州
49425,高级数据开发工程师,15K-25K,广州,本科,3-5年,1000-5000人,外资(非欧美),广州龙腾出行网络科技有限公司,开发工程师,20.0,15.0,25.0,,False,广州
49424,数据开发工程师,10K-15K,杭州,本科,3-5年,500-1000人,外资(非欧美),深圳市汇合发展有限公司,开发工程师,12.5,10.0,15.0,,False,杭州
49423,高级数据开发工程师,30K-50K,深圳,本科,3-5年,50-150人,合资,深圳市领星网络科技有限公司,开发工程师,40.0,30.0,50.0,,False,深圳
49422,高级数据开发工程师,20K-22K,北京,本科,5-10年,1000-5000人,事业单位,京北方信息技术股份有限公司,开发工程师,21.0,20.0,22.0,,False,北京
49421,数据开发工程师,12K-20K,深圳,本科,3-5年,5000-10000人,民营公司,京北方信息技术股份有限公司,开发工程师,16.0,12.0,20.0,,False,深圳
49420,数据开发工程师,13K-20K,深圳,本科,3-5年,1000-5000人,民营公司,深圳市汇合发展有限公司,开发工程师,16.5,13.0,20.0,,False,深圳
49419,数据开发工程师,16K-25K,深圳,本科,3-5年,150-500人,民营公司,中电金信软件有限公司,开发工程师,20.5,16.0,25.0,,False,深圳
49418,数据开发工程师,15K-30K,大连,本科,5-10年,1000-5000人,上市公司,百乐元（大连）科技有限公司,开发工程师,22.5,15.0,30.0,,False,其他
49417,高级数据开发工程师,22K-28K,深圳,本科,10年以上,1000-5000人,外资(欧美),中电金信软件有限公司,开发工程师,25.0,22.0,28.0,,False,深圳
49416,数据开发工程师(A99836),16K-30K,上海,本科,3-5年,1000-5000人,上市公司,深圳市雪球科技有限公司,开发工程师,23.0,16.0,30.0,,False,上海
